ag_specific,category,collection_timestamp,display_name,github_metrics.commit_count,github_metrics.contributor_count,github_metrics.forks,github_metrics.issues_closed,github_metrics.issues_opened,github_metrics.languages,github_metrics.license,github_metrics.prs_merged,github_metrics.stars,github_metrics_collected,github_metrics_error,license,overall_status,owner,repo_name,repo_url,scorecard_checks.Binary-Artifacts.doc_url,scorecard_checks.Binary-Artifacts.reason,scorecard_checks.Binary-Artifacts.score,scorecard_checks.Branch-Protection.doc_url,scorecard_checks.Branch-Protection.reason,scorecard_checks.Branch-Protection.score,scorecard_checks.CI-Tests.doc_url,scorecard_checks.CI-Tests.reason,scorecard_checks.CI-Tests.score,scorecard_checks.CII-Best-Practices.doc_url,scorecard_checks.CII-Best-Practices.reason,scorecard_checks.CII-Best-Practices.score,scorecard_checks.Code-Review.doc_url,scorecard_checks.Code-Review.reason,scorecard_checks.Code-Review.score,scorecard_checks.Contributors.doc_url,scorecard_checks.Contributors.reason,scorecard_checks.Contributors.score,scorecard_checks.Dangerous-Workflow.doc_url,scorecard_checks.Dangerous-Workflow.reason,scorecard_checks.Dangerous-Workflow.score,scorecard_checks.Dependency-Update-Tool.doc_url,scorecard_checks.Dependency-Update-Tool.reason,scorecard_checks.Dependency-Update-Tool.score,scorecard_checks.Fuzzing.doc_url,scorecard_checks.Fuzzing.reason,scorecard_checks.Fuzzing.score,scorecard_checks.License.doc_url,scorecard_checks.License.reason,scorecard_checks.License.score,scorecard_checks.Maintained.doc_url,scorecard_checks.Maintained.reason,scorecard_checks.Maintained.score,scorecard_checks.Packaging.doc_url,scorecard_checks.Packaging.reason,scorecard_checks.Packaging.score,scorecard_checks.Pinned-Dependencies.doc_url,scorecard_checks.Pinned-Dependencies.reason,scorecard_checks.Pinned-Dependencies.score,scorecard_checks.SAST.doc_url,scorecard_checks.SAST.reason,scorecard_checks.SAST.score,scorecard_checks.Security-Policy.doc_url,scorecard_checks.Security-Policy.reason,scorecard_checks.Security-Policy.score,scorecard_checks.Signed-Releases.doc_url,scorecard_checks.Signed-Releases.reason,scorecard_checks.Signed-Releases.score,scorecard_checks.Token-Permissions.doc_url,scorecard_checks.Token-Permissions.reason,scorecard_checks.Token-Permissions.score,scorecard_checks.Vulnerabilities.doc_url,scorecard_checks.Vulnerabilities.reason,scorecard_checks.Vulnerabilities.score,scorecard_collected,scorecard_error,scorecard_exit_code,scorecard_overall,scorecard_runtime,scorecard_status
True,Domain-specific agricultural platform,2026-07-09T16:20:13.725919+00:00,FarmOS,9349,54,357,421,32,"[""PHP""]",GPL-2.0,452,1308,True,,GPL-2.0,complete,farmOS,farmOS,https://github.com/farmOS/farmOS,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#binary-artifacts,no binaries found in the repo,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#branch-protection,branch protection is not maximal on development and all release branches,3,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#ci-tests,7 out of 7 merged PRs checked by a CI test -- score normalized to 10,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#cii-best-practices,no effort to earn an OpenSSF best practices badge detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#code-review,Found 4/22 approved changesets -- score normalized to 1,1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#contributors,project has 12 contributing companies or organizations,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#dangerous-workflow,no dangerous workflow patterns detected,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#dependency-update-tool,update tool detected,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#fuzzing,project is not fuzzed,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#license,license file detected,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#maintained,30 commit(s) and 4 issue activity found in the last 90 days -- score normalized to 10,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#packaging,packaging workflow detected,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#pinned-dependencies,dependency not pinned by hash detected -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#sast,SAST tool is not run on all commits -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#security-policy,security policy file detected,9,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#signed-releases,Project has not signed or included provenance with any releases.,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#token-permissions,detected GitHub workflow tokens with excessive permissions,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#vulnerabilities,0 existing vulnerabilities detected,10,True,,0,5.7,37.6,success
True,Domain-specific agricultural platform,2026-07-09T16:20:13.725919+00:00,Tania,1044,15,169,35,24,"[""Go""]",Apache-2.0,113,812,True,,Apache-2.0,complete,usetania,tania-core,https://github.com/usetania/tania-core,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#binary-artifacts,no binaries found in the repo,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#branch-protection,branch protection not enabled on development/release branches,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#ci-tests,0 out of 17 merged PRs checked by a CI test -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#cii-best-practices,no effort to earn an OpenSSF best practices badge detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#code-review,Found 3/8 approved changesets -- score normalized to 3,3,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#contributors,project has 11 contributing companies or organizations,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#dangerous-workflow,no workflows found,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#dependency-update-tool,update tool detected,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#fuzzing,project is not fuzzed,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#license,license file detected,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#maintained,0 commit(s) and 0 issue activity found in the last 90 days -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#packaging,packaging workflow not detected,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#pinned-dependencies,dependency not pinned by hash detected -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#sast,SAST tool is not run on all commits -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#security-policy,security policy file not detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#signed-releases,Project has not signed or included provenance with any releases.,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#token-permissions,No tokens found,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#vulnerabilities,39 existing vulnerabilities detected,0,True,,0,2.7,30.51,success
True,Domain-specific agricultural platform,2026-07-09T16:20:13.725919+00:00,LiteFarm,18023,78,102,0,0,"[""JavaScript""]",GPL-3.0,3727,223,True,,GPL-3.0,complete,LiteFarmOrg,LiteFarm,https://github.com/LiteFarmOrg/LiteFarm,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#binary-artifacts,no binaries found in the repo,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#branch-protection,internal error: error during branchesHandler.setup: internal error: some github tokens can't read classic branch protection rules: https://github.com/ossf/scorecard-action/blob/main/docs/authentication/fine-grained-auth-token.md,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#ci-tests,8 out of 8 merged PRs checked by a CI test -- score normalized to 10,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#cii-best-practices,no effort to earn an OpenSSF best practices badge detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#code-review,Found 2/8 approved changesets -- score normalized to 2,2,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#contributors,project has 15 contributing companies or organizations,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#dangerous-workflow,no dangerous workflow patterns detected,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#dependency-update-tool,update tool detected,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#fuzzing,project is not fuzzed,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#license,license file detected,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#maintained,30 commit(s) and 0 issue activity found in the last 90 days -- score normalized to 10,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#packaging,packaging workflow not detected,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#pinned-dependencies,dependency not pinned by hash detected -- score normalized to 1,1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#sast,SAST tool detected but not run on all commits,7,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#security-policy,security policy file not detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#signed-releases,no releases found,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#token-permissions,detected GitHub workflow tokens with excessive permissions,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#vulnerabilities,154 existing vulnerabilities detected,0,True,scorecard exited 1 but produced valid JSON,1,5.4,46.31,partial_success
True,Field-Deployed Sensor,2026-07-09T16:20:13.725919+00:00,AgOpenGPS,3758,40,348,251,32,"[""C#""]",Apache-2.0,688,922,True,,Apache-2.0,complete,AgOpenGPS-Official,AgOpenGPS,https://github.com/AgOpenGPS-Official/AgOpenGPS,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#binary-artifacts,no binaries found in the repo,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#branch-protection,internal error: error during branchesHandler.setup: internal error: some github tokens can't read classic branch protection rules: https://github.com/ossf/scorecard-action/blob/main/docs/authentication/fine-grained-auth-token.md,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#ci-tests,7 out of 7 merged PRs checked by a CI test -- score normalized to 10,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#cii-best-practices,no effort to earn an OpenSSF best practices badge detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#code-review,Found 4/8 approved changesets -- score normalized to 5,5,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#contributors,project has 10 contributing companies or organizations,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#dangerous-workflow,no dangerous workflow patterns detected,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#dependency-update-tool,no update tool detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#fuzzing,project is not fuzzed,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#license,license file detected,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#maintained,30 commit(s) and 0 issue activity found in the last 90 days -- score normalized to 10,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#packaging,packaging workflow not detected,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#pinned-dependencies,dependency not pinned by hash detected -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#sast,SAST tool is not run on all commits -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#security-policy,security policy file not detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#signed-releases,Project has not signed or included provenance with any releases.,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#token-permissions,detected GitHub workflow tokens with excessive permissions,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#vulnerabilities,0 existing vulnerabilities detected,10,True,scorecard exited 1 but produced valid JSON,1,4.7,41.7,partial_success
True,Field-Deployed Sensor,2026-07-09T16:20:13.725919+00:00,OpenWeedLocator,649,4,88,60,14,"[""Python""]",MIT,78,476,True,,MIT,complete,geezacoleman,OpenWeedLocator,https://github.com/geezacoleman/OpenWeedLocator,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#binary-artifacts,no binaries found in the repo,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#branch-protection,internal error: error during branchesHandler.setup: internal error: some github tokens can't read classic branch protection rules: https://github.com/ossf/scorecard-action/blob/main/docs/authentication/fine-grained-auth-token.md,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#ci-tests,2 out of 8 merged PRs checked by a CI test -- score normalized to 2,2,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#cii-best-practices,no effort to earn an OpenSSF best practices badge detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#code-review,Found 0/10 approved changesets -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#contributors,project has 0 contributing companies or organizations -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#dangerous-workflow,no dangerous workflow patterns detected,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#dependency-update-tool,no update tool detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#fuzzing,project is not fuzzed,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#license,license file detected,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#maintained,20 commit(s) and 4 issue activity found in the last 90 days -- score normalized to 10,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#packaging,packaging workflow not detected,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#pinned-dependencies,dependency not pinned by hash detected -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#sast,SAST tool is not run on all commits -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#security-policy,security policy file not detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#signed-releases,no releases found,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#token-permissions,detected GitHub workflow tokens with excessive permissions,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#vulnerabilities,9 existing vulnerabilities detected,1,True,scorecard exited 1 but produced valid JSON,1,3.4,26.88,partial_success
True,Field-Deployed Sensor,2026-07-09T16:20:13.725919+00:00,InsectDetect,253,1,26,1,0,"[""Python""]",GPL-3.0,0,65,True,,GPL-3.0,complete,maxsitt,insect-detect,https://github.com/maxsitt/insect-detect,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#binary-artifacts,no binaries found in the repo,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#branch-protection,branch protection not enabled on development/release branches,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#ci-tests,no pull request found,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#cii-best-practices,no effort to earn an OpenSSF best practices badge detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#code-review,Found 0/30 approved changesets -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#contributors,project has 0 contributing companies or organizations -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#dangerous-workflow,no workflows found,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#dependency-update-tool,no update tool detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#fuzzing,project is not fuzzed,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#license,license file detected,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#maintained,6 commit(s) and 0 issue activity found in the last 90 days -- score normalized to 5,5,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#packaging,packaging workflow not detected,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#pinned-dependencies,dependency not pinned by hash detected -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#sast,no SAST tool detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#security-policy,security policy file not detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#signed-releases,Project has not signed or included provenance with any releases.,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#token-permissions,No tokens found,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#vulnerabilities,0 existing vulnerabilities detected,10,True,,0,2.7,8.06,success
True,Field-Deployed Sensor,2026-07-09T16:20:13.725919+00:00,StickyPi Device,64,1,1,7,2,"[""C""]",,2,3,True,,,complete,sticky-pi,sticky-pi-device,https://github.com/sticky-pi/sticky-pi-device,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#binary-artifacts,no binaries found in the repo,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#branch-protection,branch protection not enabled on development/release branches,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#ci-tests,0 out of 1 merged PRs checked by a CI test -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#cii-best-practices,no effort to earn an OpenSSF best practices badge detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#code-review,Found 0/1 approved changesets -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#contributors,project has 2 contributing companies or organizations -- score normalized to 6,6,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#dangerous-workflow,no workflows found,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#dependency-update-tool,no update tool detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#fuzzing,project is not fuzzed,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#license,license file not detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#maintained,0 commit(s) and 0 issue activity found in the last 90 days -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#packaging,packaging workflow not detected,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#pinned-dependencies,dependency not pinned by hash detected -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#sast,SAST tool is not run on all commits -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#security-policy,security policy file not detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#signed-releases,no releases found,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#token-permissions,No tokens found,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#vulnerabilities,0 existing vulnerabilities detected,10,True,,0,2.2,21.11,success
True,Cloud-hosted backends and dashboard,2026-07-09T16:20:13.725919+00:00,StickyPi API,225,3,1,7,6,"[""Python""]",,32,1,True,,,complete,sticky-pi,sticky-pi-api,https://github.com/sticky-pi/sticky-pi-api,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#binary-artifacts,no binaries found in the repo,10,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#branch-protection,branch protection not enabled on development/release branches,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#ci-tests,0 out of 4 merged PRs checked by a CI test -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#cii-best-practices,no effort to earn an OpenSSF best practices badge detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#code-review,Found 0/6 approved changesets -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#contributors,project has 2 contributing companies or organizations -- score normalized to 6,6,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#dangerous-workflow,no workflows found,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#dependency-update-tool,no update tool detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#fuzzing,project is not fuzzed,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#license,license file not detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#maintained,0 commit(s) and 0 issue activity found in the last 90 days -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#packaging,packaging workflow not detected,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#pinned-dependencies,dependency not pinned by hash detected -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#sast,SAST tool is not run on all commits -- score normalized to 0,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#security-policy,security policy file not detected,0,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#signed-releases,no releases found,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#token-permissions,No tokens found,-1,https://github.com/ossf/scorecard/blob/c395761df6afe1a69e476bc60a013a94bcbc153f/docs/checks.md#vulnerabilities,0 existing vulnerabilities detected,10,True,,0,2.2,22.14,success
